t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
640,0.0,1476,0,51,128,1476,3,status_raw_agc_mag,2
1878,-0.110025,1475,0,51,128,1474,3,status_raw_agc_mag,2
3119,-0.220049,1474,0,51,128,1476,3,status_raw_agc_mag,2
4371,-0.330074,1473,0,51,128,1477,3,status_raw_agc_mag,2
5606,-0.440098,1474,0,51,128,1477,3,status_raw_agc_mag,2
6855,-0.550123,1475,0,51,128,1475,3,status_raw_agc_mag,2
8112,-0.660147,1477,0,51,128,1476,3,status_raw_agc_mag,2
9371,-0.770172,1479,0,51,128,1477,3,status_raw_agc_mag,2
10618,-0.880196,1482,0,51,128,1476,3,status_raw_agc_mag,2
11855,-0.990221,1485,0,51,128,1476,3,status_raw_agc_mag,2
13112,-1.100245,1488,0,51,128,1477,3,status_raw_agc_mag,2
14379,-1.21027,1492,0,51,128,1477,3,status_raw_agc_mag,2
15612,-1.320294,1496,0,51,128,1477,3,status_raw_agc_mag,2
16861,-1.430319,1502,0,51,128,1476,3,status_raw_agc_mag,2
18112,-1.540343,1508,0,51,128,1477,3,status_raw_agc_mag,2
19379,-1.650367,1513,0,51,128,1477,3,status_raw_agc_mag,2
20606,-1.760392,1519,0,51,128,1478,3,status_raw_agc_mag,2
21861,-1.870416,1525,0,51,128,1478,3,status_raw_agc_mag,2
23119,-1.980441,1531,0,51,128,1478,3,status_raw_agc_mag,2
24379,-2.090465,1535,0,51,128,1478,3,status_raw_agc_mag,2
25606,-2.20049,1541,0,51,128,1478,3,status_raw_agc_mag,2
26861,-2.310514,1545,0,51,128,1479,3,status_raw_agc_mag,2
28113,-2.420539,1550,0,51,128,1478,3,status_raw_agc_mag,2
29371,-2.530563,1556,0,51,128,1479,3,status_raw_agc_mag,2
30606,-2.640588,1562,0,51,128,1478,3,status_raw_agc_mag,2
31855,-2.750612,1568,0,51,128,1480,3,status_raw_agc_mag,2
33113,-2.860636,1573,0,51,128,1479,3,status_raw_agc_mag,2
34371,-2.970661,1579,0,51,128,1481,3,status_raw_agc_mag,2
35606,-3.080685,1584,0,51,128,1479,3,status_raw_agc_mag,2
36855,-3.19071,1589,0,51,128,1480,3,status_raw_agc_mag,2
38112,-3.300734,1595,0,51,128,1480,3,status_raw_agc_mag,2
39371,-3.410759,1601,0,51,128,1481,3,status_raw_agc_mag,2
40612,-3.520783,1607,0,51,128,1480,3,status_raw_agc_mag,2
41855,-3.630808,1613,0,51,128,1480,3,status_raw_agc_mag,2
43118,-3.740832,1618,0,51,128,1480,3,status_raw_agc_mag,2
44371,-3.850857,1624,0,51,128,1481,3,status_raw_agc_mag,2
45612,-3.960881,1630,0,51,128,1480,3,status_raw_agc_mag,2
46854,-4.070906,1635,0,51,128,1481,3,status_raw_agc_mag,2
48112,-4.18093,1640,0,51,128,1482,3,status_raw_agc_mag,2
49370,-4.290955,1646,0,51,128,1482,3,status_raw_agc_mag,2
50605,-4.400979,1652,0,51,128,1484,3,status_raw_agc_mag,2
51854,-4.511003,1659,0,51,128,1483,3,status_raw_agc_mag,2
53112,-4.621028,1665,0,51,128,1483,3,status_raw_agc_mag,2
54370,-4.731052,1671,0,51,128,1483,3,status_raw_agc_mag,2
55612,-4.841077,1676,0,51,128,1485,3,status_raw_agc_mag,2
56854,-4.951101,1682,0,51,128,1483,3,status_raw_agc_mag,2
58112,-5.061126,1686,0,51,128,1484,3,status_raw_agc_mag,2
59370,-5.17115,1690,0,51,128,1484,3,status_raw_agc_mag,2
60605,-5.281175,1695,0,51,128,1486,3,status_raw_agc_mag,2
61860,-5.391199,1701,0,51,128,1486,3,status_raw_agc_mag,2
63118,-5.501224,1706,0,51,128,1484,3,status_raw_agc_mag,2
64369,-5.611248,1712,0,51,128,1484,3,status_raw_agc_mag,2
65611,-5.721272,1717,0,51,128,1484,3,status_raw_agc_mag,2
66854,-5.831297,1721,0,51,128,1487,3,status_raw_agc_mag,2
