t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
308,0.0,2505,0,51,255,65535,1,status_raw,2
1548,-0.110025,2505,0,51,255,65535,1,status_raw,2
2773,-0.220049,2509,0,51,255,65535,1,status_raw,2
4019,-0.330074,2513,0,51,255,65535,1,status_raw,2
5269,-0.440098,2517,0,51,255,65535,1,status_raw,2
6519,-0.550123,2521,0,51,255,65535,1,status_raw,2
7773,-0.660147,2526,0,51,255,65535,1,status_raw,2
9026,-0.770172,2532,0,51,255,65535,1,status_raw,2
10276,-0.880196,2536,0,51,255,65535,1,status_raw,2
11519,-0.990221,2542,0,51,255,65535,1,status_raw,2
12773,-1.100245,2048,0,51,255,65535,1,status_raw,2
14020,-1.21027,2554,0,51,255,65535,1,status_raw,2
15270,-1.320294,2048,0,51,255,65535,1,status_raw,2
16519,-1.430319,1530,0,51,255,65535,1,status_raw,2
17773,-1.540343,1525,0,51,255,65535,1,status_raw,2
19020,-1.650367,1520,0,51,255,65535,1,status_raw,2
20269,-1.760392,1516,0,51,255,65535,1,status_raw,2
21519,-1.870416,2585,0,51,255,65535,1,status_raw,2
22773,-1.980441,2589,0,51,255,65535,1,status_raw,2
24019,-2.090465,2593,0,51,255,65535,1,status_raw,2
25270,-2.20049,2598,0,51,255,65535,1,status_raw,2
26519,-2.310514,2602,0,51,255,65535,1,status_raw,2
27773,-2.420539,2607,0,51,255,65535,1,status_raw,2
29019,-2.530563,2611,0,51,255,65535,1,status_raw,2
30270,-2.640588,2615,0,51,255,65535,1,status_raw,2
31519,-2.750612,2618,0,51,255,65535,1,status_raw,2
32773,-2.860636,2622,0,51,255,65535,1,status_raw,2
34019,-2.970661,2627,0,51,255,65535,1,status_raw,2
35270,-3.080685,2048,0,51,255,65535,1,status_raw,2
36519,-3.19071,1460,0,51,255,65535,1,status_raw,2
37773,-3.300734,1455,0,51,255,65535,1,status_raw,2
39026,-3.410759,1451,0,51,255,65535,1,status_raw,2
40276,-3.520783,1445,0,51,255,65535,1,status_raw,2
41520,-3.630808,1439,0,51,255,65535,1,status_raw,2
42773,-3.740832,1434,0,51,255,65535,1,status_raw,2
44019,-3.850857,2666,0,51,255,65535,1,status_raw,2
45269,-3.960881,2671,0,51,255,65535,1,status_raw,2
46519,-4.070906,2678,0,51,255,65535,1,status_raw,2
47773,-4.18093,2683,0,51,255,65535,1,status_raw,2
49019,-4.290955,2689,0,51,255,65535,1,status_raw,2
50269,-4.400979,2695,0,51,255,65535,1,status_raw,2
51519,-4.511003,2702,0,51,255,65535,1,status_raw,2
52773,-4.621028,2708,0,51,255,65535,1,status_raw,2
54019,-4.731052,2048,0,51,255,65535,1,status_raw,2
55269,-4.841077,2048,0,51,255,65535,1,status_raw,2
56519,-4.951101,1370,0,51,255,65535,1,status_raw,2
57773,-5.061126,1364,0,51,255,65535,1,status_raw,2
59019,-5.17115,1358,0,51,255,65535,1,status_raw,2
60269,-5.281175,1352,0,51,255,65535,1,status_raw,2
61519,-5.391199,2048,0,51,255,65535,1,status_raw,2
62774,-5.501224,2753,0,51,255,65535,1,status_raw,2
64018,-5.611248,2758,0,51,255,65535,1,status_raw,2
65268,-5.721272,2762,0,51,255,65535,1,status_raw,2
66518,-5.831297,2767,0,51,255,65535,1,status_raw,2
67770,-5.941321,2771,0,51,255,65535,1,status_raw,2
69018,-6.051346,2775,0,51,255,65535,1,status_raw,2
70269,-6.16137,2780,0,51,255,65535,1,status_raw,2
71518,-6.271395,2785,0,51,255,65535,1,status_raw,2
72805,-6.381419,2790,0,51,255,65535,1,status_raw,2
74020,-6.491444,1301,0,51,255,65535,1,status_raw,2
75270,-6.601468,2048,0,51,255,65535,1,status_raw,2
76520,-6.711493,1291,0,51,255,65535,1,status_raw,2
77773,-6.821517,1286,0,51,255,65535,1,status_raw,2
79020,-6.931541,1282,0,51,255,65535,1,status_raw,2
80270,-7.041566,1278,0,51,255,65535,1,status_raw,2
81520,-7.15159,1273,0,51,255,65535,1,status_raw,2
82773,-7.261615,2826,0,51,255,65535,1,status_raw,2
84020,-7.371639,2047,0,51,255,65535,1,status_raw,2
85270,-7.481664,2837,0,51,255,65535,1,status_raw,2
86520,-7.591688,2843,0,51,255,65535,1,status_raw,2
87773,-7.701713,2849,0,51,255,65535,1,status_raw,2
89020,-7.811737,2855,0,51,255,65535,1,status_raw,2
90270,-7.921762,2860,0,51,255,65535,1,status_raw,2
91526,-8.031786,2866,0,51,255,65535,1,status_raw,2
92773,-8.14181,2872,0,51,255,65535,1,status_raw,2
94020,-8.251835,1217,0,51,255,65535,1,status_raw,2
95270,-8.361859,1212,0,51,255,65535,1,status_raw,2
96520,-8.471884,1206,0,51,255,65535,1,status_raw,2
97773,-8.581908,1200,0,51,255,65535,1,status_raw,2
99020,-8.691933,1194,0,51,255,65535,1,status_raw,2
100270,-8.801957,1188,0,51,255,65535,1,status_raw,2
101520,-8.911982,1183,0,51,255,65535,1,status_raw,2
102773,-9.022006,2048,0,51,255,65535,1,status_raw,2
104020,-9.13203,2922,0,51,255,65535,1,status_raw,2
105270,-9.242055,2927,0,51,255,65535,1,status_raw,2
106520,-9.352079,2931,0,51,255,65535,1,status_raw,2
107773,-9.462104,2937,0,51,255,65535,1,status_raw,2
109020,-9.572128,2942,0,51,255,65535,1,status_raw,2
110270,-9.682153,2947,0,51,255,65535,1,status_raw,2
111520,-9.792177,2952,0,51,255,65535,1,status_raw,2
112773,-9.902202,2957,0,51,255,65535,1,status_raw,2
114020,-10.012226,1134,0,51,255,65535,1,status_raw,2
115270,-10.122251,1130,0,51,255,65535,1,status_raw,2
116519,-10.232275,1126,0,51,255,65535,1,status_raw,2
117773,-10.342299,1120,0,51,255,65535,1,status_raw,2
119019,-10.452324,1116,0,51,255,65535,1,status_raw,2
120269,-10.562348,1111,0,51,255,65535,1,status_raw,2
121519,-10.672373,1106,0,51,255,65535,1,status_raw,2
122773,-10.782397,2048,0,51,255,65535,1,status_raw,2
124019,-10.892422,2999,0,51,255,65535,1,status_raw,2
125269,-11.002446,3003,0,51,255,65535,1,status_raw,2
126519,-11.112471,3008,0,51,255,65535,1,status_raw,2
127773,-11.222495,3013,0,51,255,65535,1,status_raw,2
129020,-11.33252,3019,0,51,255,65535,1,status_raw,2
130270,-11.442544,3024,0,51,255,65535,1,status_raw,2
131519,-11.552568,3030,0,51,255,65535,1,status_raw,2
132773,-11.662593,3035,0,51,255,65535,1,status_raw,2
134019,-11.772617,1054,0,51,255,65535,1,status_raw,2
135269,-11.882642,1048,0,51,255,65535,1,status_raw,2
136519,-11.992666,1043,0,51,255,65535,1,status_raw,2
137773,-12.102691,1038,0,51,255,65535,1,status_raw,2
139025,-12.212715,1032,0,51,255,65535,1,status_raw,2
140269,-12.32274,1026,0,51,255,65535,1,status_raw,2
141519,-12.432764,1021,0,51,255,65535,1,status_raw,2
142773,-12.542789,4095,0,51,255,65535,1,status_raw,2
