t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
648,0.0,2505,0,255,255,65535,0,raw_only,2
1736,-0.110025,2506,0,255,255,65535,0,raw_only,2
2898,-0.220049,2509,0,255,255,65535,0,raw_only,2
4153,-0.330074,2512,0,255,255,65535,0,raw_only,2
5394,-0.440098,2516,0,255,255,65535,0,raw_only,2
6653,-0.550123,2521,0,255,255,65535,0,raw_only,2
7898,-0.660147,2526,0,255,255,65535,0,raw_only,2
9151,-0.770172,2532,0,255,255,65535,0,raw_only,2
10393,-0.880196,2536,0,255,255,65535,0,raw_only,2
11647,-0.990221,2542,0,255,255,65535,0,raw_only,2
12898,-1.100245,2547,0,255,255,65535,0,raw_only,2
14151,-1.21027,2554,0,255,255,65535,0,raw_only,2
15401,-1.320294,2560,0,255,255,65535,0,raw_only,2
16647,-1.430319,2565,0,255,255,65535,0,raw_only,2
17898,-1.540343,2569,0,255,255,65535,0,raw_only,2
19151,-1.650367,2574,0,255,255,65535,0,raw_only,2
20394,-1.760392,2579,0,255,255,65535,0,raw_only,2
21647,-1.870416,2583,0,255,255,65535,0,raw_only,2
22898,-1.980441,2589,0,255,255,65535,0,raw_only,2
24156,-2.090465,2593,0,255,255,65535,0,raw_only,2
25394,-2.20049,2597,0,255,255,65535,0,raw_only,2
26654,-2.310514,2603,0,255,255,65535,0,raw_only,2
27898,-2.420539,2607,0,255,255,65535,0,raw_only,2
29151,-2.530563,2611,0,255,255,65535,0,raw_only,2
30395,-2.640588,2615,0,255,255,65535,0,raw_only,2
31653,-2.750612,2619,0,255,255,65535,0,raw_only,2
32910,-2.860636,2622,0,255,255,65535,0,raw_only,2
34150,-2.970661,2627,0,255,255,65535,0,raw_only,2
35393,-3.080685,2632,0,255,255,65535,0,raw_only,2
36648,-3.19071,2636,0,255,255,65535,0,raw_only,2
37898,-3.300734,2640,0,255,255,65535,0,raw_only,2
39163,-3.410759,2645,0,255,255,65535,0,raw_only,2
40395,-3.520783,2650,0,255,255,65535,0,raw_only,2
41647,-3.630808,2656,0,255,255,65535,0,raw_only,2
42898,-3.740832,2660,0,255,255,65535,0,raw_only,2
44151,-3.850857,2666,0,255,255,65535,0,raw_only,2
45401,-3.960881,2672,0,255,255,65535,0,raw_only,2
46648,-4.070906,2678,0,255,255,65535,0,raw_only,2
47898,-4.18093,2683,0,255,255,65535,0,raw_only,2
49149,-4.290955,2690,0,255,255,65535,0,raw_only,2
50394,-4.400979,2695,0,255,255,65535,0,raw_only,2
51647,-4.511003,2702,0,255,255,65535,0,raw_only,2
52898,-4.621028,2707,0,255,255,65535,0,raw_only,2
54154,-4.731052,2714,0,255,255,65535,0,raw_only,2
55394,-4.841077,2719,0,255,255,65535,0,raw_only,2
56647,-4.951101,2725,0,255,255,65535,0,raw_only,2
57898,-5.061126,2731,0,255,255,65535,0,raw_only,2
59148,-5.17115,2737,0,255,255,65535,0,raw_only,2
60399,-5.281175,2742,0,255,255,65535,0,raw_only,2
61648,-5.391199,2748,0,255,255,65535,0,raw_only,2
62898,-5.501224,2753,0,255,255,65535,0,raw_only,2
64148,-5.611248,2757,0,255,255,65535,0,raw_only,2
65392,-5.721272,2762,0,255,255,65535,0,raw_only,2
66646,-5.831297,2766,0,255,255,65535,0,raw_only,2
67898,-5.941321,2771,0,255,255,65535,0,raw_only,2
69149,-6.051346,2776,0,255,255,65535,0,raw_only,2
70393,-6.16137,2780,0,255,255,65535,0,raw_only,2
71646,-6.271395,2785,0,255,255,65535,0,raw_only,2
72928,-6.381419,2789,0,255,255,65535,0,raw_only,2
74150,-6.491444,2794,0,255,255,65535,0,raw_only,2
75394,-6.601468,2047,0,255,255,65535,0,raw_only,2
76648,-6.711493,2804,0,255,255,65535,0,raw_only,2
77904,-6.821517,2809,0,255,255,65535,0,raw_only,2
79150,-6.931541,2812,0,255,255,65535,0,raw_only,2
80394,-7.041566,2818,0,255,255,65535,0,raw_only,2
81647,-7.15159,2822,0,255,255,65535,0,raw_only,2
82904,-7.261615,2827,0,255,255,65535,0,raw_only,2
84150,-7.371639,2832,0,255,255,65535,0,raw_only,2
85394,-7.481664,2838,0,255,255,65535,0,raw_only,2
86647,-7.591688,2843,0,255,255,65535,0,raw_only,2
87898,-7.701713,2849,0,255,255,65535,0,raw_only,2
89150,-7.811737,2855,0,255,255,65535,0,raw_only,2
90393,-7.921762,2861,0,255,255,65535,0,raw_only,2
91648,-8.031786,2866,0,255,255,65535,0,raw_only,2
92898,-8.14181,2871,0,255,255,65535,0,raw_only,2
94150,-8.251835,2878,0,255,255,65535,0,raw_only,2
95400,-8.361859,2883,0,255,255,65535,0,raw_only,2
96647,-8.471884,2890,0,255,255,65535,0,raw_only,2
97898,-8.581908,2895,0,255,255,65535,0,raw_only,2
99150,-8.691933,2901,0,255,255,65535,0,raw_only,2
100394,-8.801957,2906,0,255,255,65535,0,raw_only,2
101648,-8.911982,2911,0,255,255,65535,0,raw_only,2
102898,-9.022006,2916,0,255,255,65535,0,raw_only,2
104151,-9.13203,2921,0,255,255,65535,0,raw_only,2
105394,-9.242055,2926,0,255,255,65535,0,raw_only,2
106647,-9.352079,2932,0,255,255,65535,0,raw_only,2
107898,-9.462104,2937,0,255,255,65535,0,raw_only,2
109150,-9.572128,2942,0,255,255,65535,0,raw_only,2
110395,-9.682153,2947,0,255,255,65535,0,raw_only,2
111649,-9.792177,2952,0,255,255,65535,0,raw_only,2
112898,-9.902202,2957,0,255,255,65535,0,raw_only,2
114150,-10.012226,2961,0,255,255,65535,0,raw_only,2
115394,-10.122251,2966,0,255,255,65535,0,raw_only,2
116648,-10.232275,2970,0,255,255,65535,0,raw_only,2
117898,-10.342299,2974,0,255,255,65535,0,raw_only,2
119151,-10.452324,2979,0,255,255,65535,0,raw_only,2
120394,-10.562348,2984,0,255,255,65535,0,raw_only,2
121647,-10.672373,2988,0,255,255,65535,0,raw_only,2
122898,-10.782397,2993,0,255,255,65535,0,raw_only,2
124151,-10.892422,2998,0,255,255,65535,0,raw_only,2
125393,-11.002446,3004,0,255,255,65535,0,raw_only,2
126648,-11.112471,3008,0,255,255,65535,0,raw_only,2
127904,-11.222495,3014,0,255,255,65535,0,raw_only,2
129151,-11.33252,3019,0,255,255,65535,0,raw_only,2
130393,-11.442544,3024,0,255,255,65535,0,raw_only,2
131647,-11.552568,3030,0,255,255,65535,0,raw_only,2
132898,-11.662593,3035,0,255,255,65535,0,raw_only,2
134151,-11.772617,3041,0,255,255,65535,0,raw_only,2
135394,-11.882642,3046,0,255,255,65535,0,raw_only,2
136648,-11.992666,3052,0,255,255,65535,0,raw_only,2
137898,-12.102691,3057,0,255,255,65535,0,raw_only,2
139148,-12.212715,3063,0,255,255,65535,0,raw_only,2
140393,-12.32274,3068,0,255,255,65535,0,raw_only,2
141647,-12.432764,3074,0,255,255,65535,0,raw_only,2
142898,-12.542789,3079,0,255,255,65535,0,raw_only,2
144150,-12.652813,3086,0,255,255,65535,0,raw_only,2
145400,-12.762837,3091,0,255,255,65535,0,raw_only,2
146654,-12.872862,3098,0,255,255,65535,0,raw_only,2
147898,-12.982886,3102,0,255,255,65535,0,raw_only,2
149151,-13.092911,3107,0,255,255,65535,0,raw_only,2
150401,-13.202935,3112,0,255,255,65535,0,raw_only,2
151649,-13.31296,3117,0,255,255,65535,0,raw_only,2
152898,-13.422984,3122,0,255,255,65535,0,raw_only,2
154150,-13.533009,3126,0,255,255,65535,0,raw_only,2
155395,-13.643033,3131,0,255,255,65535,0,raw_only,2
156649,-13.753057,3136,0,255,255,65535,0,raw_only,2
157904,-13.863082,4095,0,255,255,65535,0,raw_only,2
159150,-13.973106,3145,0,255,255,65535,0,raw_only,2
160395,-14.083131,3150,0,255,255,65535,0,raw_only,2
161649,-14.193155,3153,0,255,255,65535,0,raw_only,2
162898,-14.30318,3157,0,255,255,65535,0,raw_only,2
164151,-14.413204,3162,0,255,255,65535,0,raw_only,2
165394,-14.523229,3167,0,255,255,65535,0,raw_only,2
166648,-14.633253,3171,0,255,255,65535,0,raw_only,2
167898,-14.743278,3176,0,255,255,65535,0,raw_only,2
169151,-14.853302,3180,0,255,255,65535,0,raw_only,2
170394,-14.963326,3187,0,255,255,65535,0,raw_only,2
171647,-15.073351,3193,0,255,255,65535,0,raw_only,2
172898,-15.183375,3197,0,255,255,65535,0,raw_only,2
174150,-15.2934,3203,0,255,255,65535,0,raw_only,2
175394,-15.403424,3208,0,255,255,65535,0,raw_only,2
176648,-15.513449,4095,0,255,255,65535,0,raw_only,2
177898,-15.623473,3219,0,255,255,65535,0,raw_only,2
179151,-15.733498,0,0,255,255,65535,0,raw_only,2
180394,-15.843522,3231,0,255,255,65535,0,raw_only,2
181648,-15.953547,3238,0,255,255,65535,0,raw_only,2
182898,-16.063572,3243,0,255,255,65535,0,raw_only,2
184151,-16.173597,3249,0,255,255,65535,0,raw_only,2
185394,-16.283623,3255,0,255,255,65535,0,raw_only,2
186662,-16.393648,3260,0,255,255,65535,0,raw_only,2
187898,-16.503674,3266,0,255,255,65535,0,raw_only,2
189150,-16.613699,3271,0,255,255,65535,0,raw_only,2
190393,-16.723724,3276,0,255,255,65535,0,raw_only,2
191648,-16.83375,3282,0,255,255,65535,0,raw_only,2
192898,-16.943775,3287,0,255,255,65535,0,raw_only,2
194151,-17.053801,3291,0,255,255,65535,0,raw_only,2
195401,-17.163826,4095,0,255,255,65535,0,raw_only,2
196647,-17.273851,3300,0,255,255,65535,0,raw_only,2
197898,-17.383877,3305,0,255,255,65535,0,raw_only,2
199156,-17.493902,3308,0,255,255,65535,0,raw_only,2
200394,-17.603928,3313,0,255,255,65535,0,raw_only,2
201647,-17.713953,3317,0,255,255,65535,0,raw_only,2
202898,-17.823978,3321,0,255,255,65535,0,raw_only,2
204151,-17.934004,3326,0,255,255,65535,0,raw_only,2
205393,-18.044029,3330,0,255,255,65535,0,raw_only,2
206648,-18.154055,3335,0,255,255,65535,0,raw_only,2
