t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
459,0.0,1400,0,51,128,65535,2,status_raw_agc,2
1698,-0.110025,1402,0,51,128,65535,2,status_raw_agc,2
2933,-0.220049,1409,0,51,128,65535,2,status_raw_agc,2
4181,-0.330074,1418,0,51,128,65535,2,status_raw_agc,2
5426,-0.440098,1428,0,51,128,65535,2,status_raw_agc,2
6674,-0.550123,1438,0,51,128,65535,2,status_raw_agc,2
7932,-0.660147,1447,0,51,128,65535,2,status_raw_agc,2
9181,-0.770172,1455,0,51,128,65535,2,status_raw_agc,2
10426,-0.880196,1460,0,51,128,65535,2,status_raw_agc,2
11674,-0.990221,1465,0,51,128,65535,2,status_raw_agc,2
12933,-1.100245,1472,0,51,128,65535,2,status_raw_agc,2
14181,-1.21027,1479,0,51,128,65535,2,status_raw_agc,2
15426,-1.320294,1484,0,51,128,65535,2,status_raw_agc,2
16674,-1.430319,1491,0,51,128,65535,2,status_raw_agc,2
17933,-1.540343,1498,0,51,128,65535,2,status_raw_agc,2
19181,-1.650367,1505,0,51,128,65535,2,status_raw_agc,2
20426,-1.760392,1511,0,51,128,65535,2,status_raw_agc,2
21674,-1.870416,1519,0,51,128,65535,2,status_raw_agc,2
22932,-1.980441,1527,0,51,128,65535,2,status_raw_agc,2
24181,-2.090465,1534,0,51,128,65535,2,status_raw_agc,2
25426,-2.20049,1541,0,51,128,65535,2,status_raw_agc,2
26674,-2.310514,1547,0,51,128,65535,2,status_raw_agc,2
27932,-2.420539,1553,0,51,128,65535,2,status_raw_agc,2
29181,-2.530563,1560,0,51,128,65535,2,status_raw_agc,2
30432,-2.640588,1567,0,51,128,65535,2,status_raw_agc,2
31674,-2.750612,1574,0,51,128,65535,2,status_raw_agc,2
32933,-2.860636,1581,0,51,128,65535,2,status_raw_agc,2
34181,-2.970661,1587,0,51,128,65535,2,status_raw_agc,2
35426,-3.080685,1592,0,51,128,65535,2,status_raw_agc,2
36687,-3.19071,1598,0,51,128,65535,2,status_raw_agc,2
37933,-3.300734,1604,0,51,128,65535,2,status_raw_agc,2
39181,-3.410759,1609,0,51,128,65535,2,status_raw_agc,2
40426,-3.520783,1615,0,51,128,65535,2,status_raw_agc,2
41674,-3.630808,1619,0,51,128,65535,2,status_raw_agc,2
42932,-3.740832,1624,0,51,128,65535,2,status_raw_agc,2
44181,-3.850857,1629,0,51,128,65535,2,status_raw_agc,2
45432,-3.960881,1633,0,51,128,65535,2,status_raw_agc,2
46674,-4.070906,1638,0,51,128,65535,2,status_raw_agc,2
47932,-4.18093,1644,0,51,128,65535,2,status_raw_agc,2
49181,-4.290955,1649,0,51,128,65535,2,status_raw_agc,2
50426,-4.400979,1654,0,51,128,65535,2,status_raw_agc,2
51686,-4.511003,1660,0,51,128,65535,2,status_raw_agc,2
52931,-4.621028,1666,0,51,128,65535,2,status_raw_agc,2
54181,-4.731052,1671,0,51,128,65535,2,status_raw_agc,2
55426,-4.841077,1675,0,51,128,65535,2,status_raw_agc,2
56674,-4.951101,1678,0,51,128,65535,2,status_raw_agc,2
57931,-5.061126,1682,0,51,128,65535,2,status_raw_agc,2
59181,-5.17115,1685,0,51,128,65535,2,status_raw_agc,2
60432,-5.281175,1689,0,51,128,65535,2,status_raw_agc,2
61674,-5.391199,1694,0,51,128,65535,2,status_raw_agc,2
62931,-5.501224,1699,0,51,128,65535,2,status_raw_agc,2
64181,-5.611248,1704,0,51,128,65535,2,status_raw_agc,2
65426,-5.721272,1708,0,51,128,65535,2,status_raw_agc,2
66679,-5.831297,1713,0,51,128,65535,2,status_raw_agc,2
67931,-5.941321,1718,0,51,128,65535,2,status_raw_agc,2
69180,-6.051346,1722,0,51,128,65535,2,status_raw_agc,2
70426,-6.16137,1727,0,51,128,65535,2,status_raw_agc,2
71673,-6.271395,1731,0,51,128,65535,2,status_raw_agc,2
72954,-6.381419,1735,0,51,128,65535,2,status_raw_agc,2
