t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
752,0.0,2505,0,51,128,65535,2,status_raw_agc,2
1954,-0.110025,1589,0,51,128,65535,2,status_raw_agc,2
3191,-0.220049,1586,0,51,128,65535,2,status_raw_agc,2
4453,-0.330074,1582,0,51,128,65535,2,status_raw_agc,2
5689,-0.440098,1577,0,51,128,65535,2,status_raw_agc,2
6948,-0.550123,1573,0,51,128,65535,2,status_raw_agc,2
8197,-0.660147,1568,0,51,128,65535,2,status_raw_agc,2
9447,-0.770172,1563,0,51,128,65535,2,status_raw_agc,2
10688,-0.880196,1557,0,51,128,65535,2,status_raw_agc,2
11948,-0.990221,1553,0,51,128,65535,2,status_raw_agc,2
13186,-1.100245,1546,0,51,128,65535,2,status_raw_agc,2
14441,-1.21027,1540,0,51,128,65535,2,status_raw_agc,2
15688,-1.320294,1534,0,51,128,65535,2,status_raw_agc,2
16948,-1.430319,1529,0,51,128,65535,2,status_raw_agc,2
18197,-1.540343,1524,0,51,128,65535,2,status_raw_agc,2
19441,-1.650367,1519,0,51,128,65535,2,status_raw_agc,2
20688,-1.760392,1514,0,51,128,65535,2,status_raw_agc,2
21948,-1.870416,1510,0,51,128,65535,2,status_raw_agc,2
23203,-1.980441,1506,0,51,128,65535,2,status_raw_agc,2
24441,-2.090465,1501,0,51,128,65535,2,status_raw_agc,2
25702,-2.20049,1496,0,51,128,65535,2,status_raw_agc,2
26954,-2.310514,1492,0,51,128,65535,2,status_raw_agc,2
28191,-2.420539,1488,0,51,128,65535,2,status_raw_agc,2
29441,-2.530563,1483,0,51,128,65535,2,status_raw_agc,2
30688,-2.640588,1480,0,51,128,65535,2,status_raw_agc,2
31948,-2.750612,1476,0,51,128,65535,2,status_raw_agc,2
33191,-2.860636,1472,0,51,128,65535,2,status_raw_agc,2
34441,-2.970661,1467,0,51,128,65535,2,status_raw_agc,2
35688,-3.080685,1463,0,51,128,65535,2,status_raw_agc,2
36948,-3.19071,1458,0,51,128,65535,2,status_raw_agc,2
38190,-3.300734,1454,0,51,128,65535,2,status_raw_agc,2
39441,-3.410759,1449,0,51,128,65535,2,status_raw_agc,2
40688,-3.520783,1444,0,51,128,65535,2,status_raw_agc,2
41954,-3.630808,1438,0,51,128,65535,2,status_raw_agc,2
43191,-3.740832,1433,0,51,128,65535,2,status_raw_agc,2
44453,-3.850857,1429,0,51,128,65535,2,status_raw_agc,2
45687,-3.960881,1422,0,51,128,65535,2,status_raw_agc,2
46948,-4.070906,1416,0,51,128,65535,2,status_raw_agc,2
48190,-4.18093,1410,0,51,128,65535,2,status_raw_agc,2
49440,-4.290955,1405,0,51,128,65535,2,status_raw_agc,2
50699,-4.400979,1398,0,51,128,65535,2,status_raw_agc,2
51956,-4.511003,1392,0,51,128,65535,2,status_raw_agc,2
53190,-4.621028,1386,0,51,128,65535,2,status_raw_agc,2
54447,-4.731052,1380,0,51,128,65535,2,status_raw_agc,2
55687,-4.841077,1375,0,51,128,65535,2,status_raw_agc,2
56956,-4.951101,1368,0,51,128,65535,2,status_raw_agc,2
58190,-5.061126,1363,0,51,128,65535,2,status_raw_agc,2
59447,-5.17115,1358,0,51,128,65535,2,status_raw_agc,2
60687,-5.281175,1351,0,51,128,65535,2,status_raw_agc,2
61948,-5.391199,1347,0,51,128,65535,2,status_raw_agc,2
63196,-5.501224,1341,0,51,128,65535,2,status_raw_agc,2
64440,-5.611248,1337,0,51,128,65535,2,status_raw_agc,2
65686,-5.721272,1332,0,51,128,65535,2,status_raw_agc,2
66956,-5.831297,1328,0,51,128,65535,2,status_raw_agc,2
68190,-5.941321,1324,0,51,128,65535,2,status_raw_agc,2
69439,-6.051346,1318,0,51,128,65535,2,status_raw_agc,2
70696,-6.16137,1314,0,51,128,65535,2,status_raw_agc,2
71953,-6.271395,1310,0,51,128,65535,2,status_raw_agc,2
73188,-6.381419,1304,0,51,128,65535,2,status_raw_agc,2
74441,-6.491444,1299,0,51,128,65535,2,status_raw_agc,2
75689,-6.601468,1294,0,51,128,65535,2,status_raw_agc,2
76950,-6.711493,1290,0,51,128,65535,2,status_raw_agc,2
78191,-6.821517,1286,0,51,128,65535,2,status_raw_agc,2
79441,-6.931541,1281,0,51,128,65535,2,status_raw_agc,2
80689,-7.041566,1277,0,51,128,65535,2,status_raw_agc,2
81950,-7.15159,1272,0,51,128,65535,2,status_raw_agc,2
83191,-7.261615,1268,0,51,128,65535,2,status_raw_agc,2
84442,-7.371639,1262,0,51,128,65535,2,status_raw_agc,2
85702,-7.481664,1256,0,51,128,65535,2,status_raw_agc,2
86950,-7.591688,1251,0,51,128,65535,2,status_raw_agc,2
88191,-7.701713,1244,0,51,128,65535,2,status_raw_agc,2
89441,-7.811737,1239,0,51,128,65535,2,status_raw_agc,2
90689,-7.921762,1233,0,51,128,65535,2,status_raw_agc,2
91948,-8.031786,1228,0,51,128,65535,2,status_raw_agc,2
93192,-8.14181,1222,0,51,128,65535,2,status_raw_agc,2
94453,-8.251835,1217,0,51,128,65535,2,status_raw_agc,2
95698,-8.361859,1211,0,51,128,65535,2,status_raw_agc,2
96949,-8.471884,1205,0,51,128,65535,2,status_raw_agc,2
98192,-8.581908,1198,0,51,128,65535,2,status_raw_agc,2
99448,-8.691933,1193,0,51,128,65535,2,status_raw_agc,2
100699,-8.801957,1188,0,51,128,65535,2,status_raw_agc,2
101950,-8.911982,1183,0,51,128,65535,2,status_raw_agc,2
103187,-9.022006,1178,0,51,128,65535,2,status_raw_agc,2
104441,-9.13203,1173,0,51,128,65535,2,status_raw_agc,2
105689,-9.242055,1167,0,51,128,65535,2,status_raw_agc,2
106948,-9.352079,1162,0,51,128,65535,2,status_raw_agc,2
108191,-9.462104,1158,0,51,128,65535,2,status_raw_agc,2
109441,-9.572128,1151,0,51,128,65535,2,status_raw_agc,2
110689,-9.682153,1147,0,51,128,65535,2,status_raw_agc,2
111954,-9.792177,1143,0,51,128,65535,2,status_raw_agc,2
113192,-9.902202,1138,0,51,128,65535,2,status_raw_agc,2
114441,-10.012226,1133,0,51,128,65535,2,status_raw_agc,2
115689,-10.122251,1129,0,51,128,65535,2,status_raw_agc,2
116948,-10.232275,1124,0,51,128,65535,2,status_raw_agc,2
118190,-10.342299,1120,0,51,128,65535,2,status_raw_agc,2
119441,-10.452324,1115,0,51,128,65535,2,status_raw_agc,2
120688,-10.562348,1110,0,51,128,65535,2,status_raw_agc,2
121948,-10.672373,1105,0,51,128,65535,2,status_raw_agc,2
123196,-10.782397,1100,0,51,128,65535,2,status_raw_agc,2
124447,-10.892422,1096,0,51,128,65535,2,status_raw_agc,2
125688,-11.002446,1091,0,51,128,65535,2,status_raw_agc,2
126948,-11.112471,1086,0,51,128,65535,2,status_raw_agc,2
128190,-11.222495,1081,0,51,128,65535,2,status_raw_agc,2
129441,-11.33252,1076,0,51,128,65535,2,status_raw_agc,2
130688,-11.442544,1069,0,51,128,65535,2,status_raw_agc,2
131948,-11.552568,1065,0,51,128,65535,2,status_raw_agc,2
133191,-11.662593,1059,0,51,128,65535,2,status_raw_agc,2
134447,-11.772617,1053,0,51,128,65535,2,status_raw_agc,2
135687,-11.882642,1047,0,51,128,65535,2,status_raw_agc,2
136956,-11.992666,1042,0,51,128,65535,2,status_raw_agc,2
138190,-12.102691,1037,0,51,128,65535,2,status_raw_agc,2
139440,-12.212715,1031,0,51,128,65535,2,status_raw_agc,2
140687,-12.32274,1025,0,51,128,65535,2,status_raw_agc,2
141948,-12.432764,1020,0,51,128,65535,2,status_raw_agc,2
143190,-12.542789,1014,0,51,128,65535,2,status_raw_agc,2
144442,-12.652813,1009,0,51,128,65535,2,status_raw_agc,2
145689,-12.762837,1002,0,51,128,65535,2,status_raw_agc,2
146949,-12.872862,997,0,51,128,65535,2,status_raw_agc,2
148191,-12.982886,992,0,51,128,65535,2,status_raw_agc,2
149441,-13.092911,987,0,51,128,65535,2,status_raw_agc,2
150699,-13.202935,982,0,51,128,65535,2,status_raw_agc,2
151950,-13.31296,977,0,51,128,65535,2,status_raw_agc,2
153191,-13.422984,973,0,51,128,65535,2,status_raw_agc,2
154442,-13.533009,968,0,51,128,65535,2,status_raw_agc,2
155689,-13.643033,963,0,51,128,65535,2,status_raw_agc,2
156948,-13.753057,958,0,51,128,65535,2,status_raw_agc,2
158192,-13.863082,953,0,51,128,65535,2,status_raw_agc,2
159454,-13.973106,949,0,51,128,65535,2,status_raw_agc,2
160689,-14.083131,945,0,51,128,65535,2,status_raw_agc,2
161948,-14.193155,941,0,51,128,65535,2,status_raw_agc,2
163198,-14.30318,938,0,51,128,65535,2,status_raw_agc,2
164441,-14.413204,933,0,51,128,65535,2,status_raw_agc,2
165689,-14.523229,928,0,51,128,65535,2,status_raw_agc,2
166954,-14.633253,923,0,51,128,65535,2,status_raw_agc,2
168191,-14.743278,918,0,51,128,65535,2,status_raw_agc,2
169448,-14.853302,913,0,51,128,65535,2,status_raw_agc,2
170689,-14.963326,907,0,51,128,65535,2,status_raw_agc,2
171950,-15.073351,902,0,51,128,65535,2,status_raw_agc,2
