t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
131520,-11.552568,3065,0,255,255,65535,0,raw_only,2
132768,-11.662593,3070,0,255,255,65535,0,raw_only,2
134015,-11.772617,3076,0,255,255,65535,0,raw_only,2
135260,-11.882642,0,0,255,255,65535,0,raw_only,2
136520,-11.992666,3088,0,255,255,65535,0,raw_only,2
137767,-12.102691,0,0,255,255,65535,0,raw_only,2
139014,-12.212715,4095,0,255,255,65535,0,raw_only,2
140260,-12.32274,3101,0,255,255,65535,0,raw_only,2
141534,-12.432764,3106,0,255,255,65535,0,raw_only,2
142773,-12.542789,3111,0,255,255,65535,0,raw_only,2
144015,-12.652813,3115,0,255,255,65535,0,raw_only,2
145261,-12.762837,3121,0,255,255,65535,0,raw_only,2
146530,-12.872862,3126,0,255,255,65535,0,raw_only,2
147768,-12.982886,3131,0,255,255,65535,0,raw_only,2
149015,-13.092911,3137,0,255,255,65535,0,raw_only,2
150261,-13.202935,3141,0,255,255,65535,0,raw_only,2
151520,-13.31296,3146,0,255,255,65535,0,raw_only,2
152768,-13.422984,3150,0,255,255,65535,0,raw_only,2
154022,-13.533009,3154,0,255,255,65535,0,raw_only,2
155261,-13.643033,0,0,255,255,65535,0,raw_only,2
156520,-13.753057,3164,0,255,255,65535,0,raw_only,2
157768,-13.863082,0,0,255,255,65535,0,raw_only,2
159015,-13.973106,4095,0,255,255,65535,0,raw_only,2
160261,-14.083131,3181,0,255,255,65535,0,raw_only,2
161520,-14.193155,3187,0,255,255,65535,0,raw_only,2
162768,-14.30318,3193,0,255,255,65535,0,raw_only,2
164016,-14.413204,3197,0,255,255,65535,0,raw_only,2
165267,-14.523229,3202,0,255,255,65535,0,raw_only,2
166520,-14.633253,3207,0,255,255,65535,0,raw_only,2
167768,-14.743278,3213,0,255,255,65535,0,raw_only,2
169015,-14.853302,3218,0,255,255,65535,0,raw_only,2
170261,-14.963326,3224,0,255,255,65535,0,raw_only,2
171520,-15.073351,3230,0,255,255,65535,0,raw_only,2
172768,-15.183375,3235,0,255,255,65535,0,raw_only,2
174016,-15.2934,3242,0,255,255,65535,0,raw_only,2
175262,-15.403424,0,0,255,255,65535,0,raw_only,2
176520,-15.513449,0,0,255,255,65535,0,raw_only,2
177768,-15.623473,0,0,255,255,65535,0,raw_only,2
179022,-15.733498,0,0,255,255,65535,0,raw_only,2
180261,-15.843522,0,0,255,255,65535,0,raw_only,2
181529,-15.953547,3271,0,255,255,65535,0,raw_only,2
182768,-16.063572,3276,0,255,255,65535,0,raw_only,2
184016,-16.173597,3281,0,255,255,65535,0,raw_only,2
185261,-16.283623,3286,0,255,255,65535,0,raw_only,2
186520,-16.393648,3291,0,255,255,65535,0,raw_only,2
187768,-16.503674,3295,0,255,255,65535,0,raw_only,2
189015,-16.613699,3299,0,255,255,65535,0,raw_only,2
190261,-16.723724,3303,0,255,255,65535,0,raw_only,2
191520,-16.83375,3308,0,255,255,65535,0,raw_only,2
192768,-16.943775,3313,0,255,255,65535,0,raw_only,2
194015,-17.053801,3317,0,255,255,65535,0,raw_only,2
195261,-17.163826,0,0,255,255,65535,0,raw_only,2
196520,-17.273851,767,0,255,255,65535,0,raw_only,2
197768,-17.383877,0,0,255,255,65535,0,raw_only,2
199015,-17.493902,0,0,255,255,65535,0,raw_only,2
200267,-17.603928,0,0,255,255,65535,0,raw_only,2
201520,-17.713953,3348,0,255,255,65535,0,raw_only,2
202768,-17.823978,3354,0,255,255,65535,0,raw_only,2
204015,-17.934004,3359,0,255,255,65535,0,raw_only,2
205261,-18.044029,3365,0,255,255,65535,0,raw_only,2
206528,-18.154055,3371,0,255,255,65535,0,raw_only,2
207767,-18.26408,3377,0,255,255,65535,0,raw_only,2
209014,-18.374105,3384,0,255,255,65535,0,raw_only,2
210260,-18.484131,3389,0,255,255,65535,0,raw_only,2
211520,-18.594156,3395,0,255,255,65535,0,raw_only,2
212767,-18.704182,3398,0,255,255,65535,0,raw_only,2
214020,-18.814207,3404,0,255,255,65535,0,raw_only,2
215261,-18.924232,0,0,255,255,65535,0,raw_only,2
216520,-19.034258,680,0,255,255,65535,0,raw_only,2
217768,-19.144283,4095,0,255,255,65535,0,raw_only,2
219015,-19.254309,0,0,255,255,65535,0,raw_only,2
220261,-19.364334,0,0,255,255,65535,0,raw_only,2
221529,-19.47436,3435,0,255,255,65535,0,raw_only,2
222768,-19.584385,0,0,255,255,65535,0,raw_only,2
224016,-19.69441,3443,0,255,255,65535,0,raw_only,2
225262,-19.804436,3447,0,255,255,65535,0,raw_only,2
226520,-19.914461,3452,0,255,255,65535,0,raw_only,2
227774,-20.024487,3457,0,255,255,65535,0,raw_only,2
229015,-20.134512,3462,0,255,255,65535,0,raw_only,2
230261,-20.244537,3467,0,255,255,65535,0,raw_only,2
231520,-20.354563,3472,0,255,255,65535,0,raw_only,2
232768,-20.464588,3477,0,255,255,65535,0,raw_only,2
234015,-20.574614,3482,0,255,255,65535,0,raw_only,2
235261,-20.684639,3486,0,255,255,65535,0,raw_only,2
236530,-20.794664,605,0,255,255,65535,0,raw_only,2
237768,-20.90469,600,0,255,255,65535,0,raw_only,2
239016,-21.014715,4095,0,255,255,65535,0,raw_only,2
240267,-21.124741,590,0,255,255,65535,0,raw_only,2
241520,-21.234766,3511,0,255,255,65535,0,raw_only,2
242768,-21.344791,3517,0,255,255,65535,0,raw_only,2
244016,-21.454817,3523,0,255,255,65535,0,raw_only,2
245261,-21.564842,3530,0,255,255,65535,0,raw_only,2
246520,-21.674868,3535,0,255,255,65535,0,raw_only,2
247768,-21.784893,3541,0,255,255,65535,0,raw_only,2
249022,-21.894918,3545,0,255,255,65535,0,raw_only,2
250261,-22.004944,3551,0,255,255,65535,0,raw_only,2
251520,-22.114969,3557,0,255,255,65535,0,raw_only,2
252768,-22.224995,3562,0,255,255,65535,0,raw_only,2
254015,-22.33502,3568,0,255,255,65535,0,raw_only,2
255261,-22.445045,522,0,255,255,65535,0,raw_only,2
256520,-22.555071,516,0,255,255,65535,0,raw_only,2
257768,-22.665096,3584,0,255,255,65535,0,raw_only,2
