run_id,test_name,t_s,seq,dial_id,target_deg,angle_deg,error_deg,speed_deg_s,torque_ma,foc_rate_hz,status_bits
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.0,1009,0,180.0,-1.6,-181.6,-131.9,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.016,1009,0,180.0,-1.3,-181.3,-64.9,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.016,1009,0,180.0,-0.3,-180.3,41.7,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.016,1009,0,180.0,1.6,-178.4,164.2,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.031,1009,0,180.0,3.5,-176.5,258.6,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.031,1009,0,180.0,5.9,-174.1,332.1,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.031,1009,0,180.0,8.3,-171.7,381.8,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.047,1009,0,180.0,10.3,-169.7,395.9,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.047,1009,0,180.0,12.7,-167.3,409.1,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.047,1009,0,180.0,14.7,-165.3,422.8,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.063,1009,0,180.0,17.1,-162.9,426.5,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.063,1009,0,180.0,18.9,-161.1,420.2,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.063,1009,0,180.0,20.9,-159.1,428.9,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.078,1009,0,180.0,22.9,-157.1,401.2,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.078,1009,0,180.0,25.0,-155.0,396.9,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.078,1009,0,180.0,26.7,-153.3,394.5,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.094,1009,0,180.0,28.8,-151.2,395.3,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.094,1009,0,180.0,30.6,-149.4,398.5,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.094,1009,0,180.0,32.7,-147.3,396.0,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.094,1009,0,180.0,34.9,-145.1,397.7,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.109,1009,0,180.0,36.6,-143.4,387.6,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.109,1009,0,180.0,38.7,-141.3,383.7,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.109,1009,0,180.0,40.3,-139.7,377.8,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.125,1009,0,180.0,42.1,-137.9,379.8,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.125,1009,0,180.0,44.3,-135.7,387.3,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.125,1009,0,180.0,46.0,-134.0,380.9,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.141,1009,0,180.0,48.1,-131.9,378.6,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.141,1009,0,180.0,49.7,-130.3,377.3,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.141,1009,0,180.0,51.8,-128.2,379.7,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.156,1009,0,180.0,53.8,-126.2,380.5,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.156,1009,0,180.0,55.4,-124.6,375.1,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.156,1009,0,180.0,57.4,-122.6,374.6,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.172,1009,0,180.0,59.5,-120.5,380.8,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.172,1009,0,180.0,61.2,-118.8,378.3,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.172,1009,0,180.0,63.2,-116.8,373.2,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.188,1009,0,180.0,65.3,-114.7,375.8,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.188,1009,0,180.0,66.9,-113.1,366.9,8000,886,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.188,1009,0,180.0,68.8,-111.2,358.9,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.203,1009,0,180.0,70.4,-109.6,355.1,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.203,1009,0,180.0,72.2,-107.8,345.7,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.203,1009,0,180.0,73.9,-106.1,352.4,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.219,1009,0,180.0,75.8,-104.2,348.8,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.219,1009,0,180.0,77.3,-102.7,348.3,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.219,1009,0,180.0,79.1,-100.9,345.7,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.234,1009,0,180.0,81.0,-99.0,351.2,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.234,1009,0,180.0,82.4,-97.6,340.2,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.234,1009,0,180.0,84.3,-95.7,340.0,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.234,1009,0,180.0,85.8,-94.2,338.3,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.25,1009,0,180.0,87.6,-92.4,337.4,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.25,1009,0,180.0,89.0,-91.0,329.7,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.25,1009,0,180.0,91.0,-89.0,334.8,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.266,1009,0,180.0,92.5,-87.5,338.3,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.266,1009,0,180.0,94.6,-85.4,347.7,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.266,1009,0,180.0,96.0,-84.0,334.3,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.281,1009,0,180.0,97.8,-82.2,333.7,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.281,1009,0,180.0,99.1,-80.9,318.9,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.281,1009,0,180.0,100.8,-79.2,311.6,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.297,1009,0,180.0,102.3,-77.7,323.5,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.297,1009,0,180.0,104.2,-75.8,333.4,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.297,1009,0,180.0,106.0,-74.0,337.2,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.313,1009,0,180.0,107.7,-72.3,352.9,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.313,1009,0,180.0,109.4,-70.6,343.6,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.313,1009,0,180.0,110.8,-69.2,333.2,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.328,1009,0,180.0,112.6,-67.4,325.9,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.328,1009,0,180.0,113.9,-66.1,313.6,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.328,1009,0,180.0,115.7,-64.3,315.6,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.344,1009,0,180.0,117.1,-62.9,313.6,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.344,1009,0,180.0,119.0,-61.0,329.0,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.344,1009,0,180.0,120.6,-59.4,336.6,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.359,1009,0,180.0,122.6,-57.4,349.6,8000,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.359,1009,0,180.0,124.1,-55.9,344.3,7793,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.359,1009,0,180.0,125.9,-54.1,332.3,7548,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.359,1009,0,180.0,127.3,-52.7,328.6,7352,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.375,1009,0,180.0,128.8,-51.2,315.7,7131,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.375,1009,0,180.0,130.2,-49.8,309.9,6947,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.375,1009,0,180.0,132.0,-48.0,324.0,6689,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.391,1009,0,180.0,133.8,-46.2,326.4,6444,890,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.391,1009,0,180.0,135.3,-44.7,331.6,6235,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.391,1009,0,180.0,137.2,-42.8,339.1,5965,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.406,1009,0,180.0,138.7,-41.3,334.1,5756,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.406,1009,0,180.0,140.5,-39.5,332.8,5498,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.406,1009,0,180.0,142.0,-38.0,330.7,5290,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.422,1009,0,180.0,143.6,-36.4,312.0,5070,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.422,1009,0,180.0,144.8,-35.2,296.8,4898,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.422,1009,0,180.0,146.3,-33.7,278.2,4703,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.438,1009,0,180.0,147.3,-32.7,261.7,4556,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.438,1009,0,180.0,148.6,-31.4,250.8,4372,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.438,1009,0,180.0,149.7,-30.3,244.5,4225,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.453,1009,0,180.0,150.6,-29.4,232.7,4091,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.453,1009,0,180.0,151.8,-28.2,221.1,3932,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.453,1009,0,180.0,152.9,-27.1,217.7,3772,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.469,1009,0,180.0,153.8,-26.2,212.3,3650,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.469,1009,0,180.0,154.9,-25.1,205.3,3503,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.469,1009,0,180.0,155.8,-24.2,196.2,3368,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.484,1009,0,180.0,156.5,-23.5,184.4,3270,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.484,1009,0,180.0,157.4,-22.6,177.1,3148,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.484,1009,0,180.0,158.1,-21.9,171.5,3050,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.484,1009,0,180.0,158.7,-21.3,149.1,2965,905,1
tracking_tune_20260607_074410,tracking_0.5turn_pos,0.5,1009,0,180.0,159.3,-20.7,136.3,2879,905,1
