run_id,test_name,t_s,seq,dial_id,target_deg,angle_deg,error_deg,speed_deg_s,torque_ma,foc_rate_hz,status_bits
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.016,1009,0,180.0,0.3,-179.7,14.1,6000,980,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.016,1009,0,180.0,0.7,-179.3,43.8,6000,980,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.016,1009,0,180.0,1.8,-178.2,112.5,6000,980,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.031,1009,0,180.0,3.6,-176.4,206.3,6000,980,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.031,1009,0,180.0,5.4,-174.6,277.7,6000,980,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.031,1009,0,180.0,7.8,-172.2,339.8,6000,980,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.047,1009,0,180.0,9.8,-170.2,370.3,6000,980,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.047,1009,0,180.0,12.3,-167.7,406.1,6000,980,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.047,1009,0,180.0,14.4,-165.6,427.1,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.063,1009,0,180.0,17.0,-163.0,439.9,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.063,1009,0,180.0,18.9,-161.1,435.8,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.063,1009,0,180.0,21.1,-158.9,420.5,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.078,1009,0,180.0,22.9,-157.1,415.8,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.078,1009,0,180.0,25.1,-154.9,420.7,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.078,1009,0,180.0,27.4,-152.6,424.7,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.094,1009,0,180.0,29.3,-150.7,422.9,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.094,1009,0,180.0,31.6,-148.4,419.7,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.094,1009,0,180.0,33.4,-146.6,415.1,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.109,1009,0,180.0,35.7,-144.3,413.4,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.109,1009,0,180.0,37.4,-142.6,403.7,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.109,1009,0,180.0,39.7,-140.3,407.0,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.125,1009,0,180.0,41.6,-138.4,407.7,6000,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.125,1009,0,180.0,43.8,-136.2,403.1,5930,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.125,1009,0,180.0,45.6,-134.4,404.5,5850,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.141,1009,0,180.0,47.7,-132.3,400.9,5758,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.141,1009,0,180.0,49.4,-130.6,397.3,5685,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.141,1009,0,180.0,51.4,-128.6,387.4,5597,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.141,1009,0,180.0,53.5,-126.5,390.3,5505,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.156,1009,0,180.0,55.1,-124.9,379.9,5436,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.156,1009,0,180.0,57.1,-122.9,372.8,5348,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.156,1009,0,180.0,58.7,-121.3,362.0,5280,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.172,1009,0,180.0,60.6,-119.4,354.6,5195,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.172,1009,0,180.0,62.2,-117.8,352.8,5127,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.172,1009,0,180.0,63.9,-116.1,332.5,5054,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.188,1009,0,180.0,65.3,-114.7,323.4,4993,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.188,1009,0,180.0,66.6,-113.4,311.1,4936,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.188,1009,0,180.0,68.4,-111.6,314.0,4859,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.203,1009,0,180.0,69.7,-110.3,307.0,4802,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.203,1009,0,180.0,71.4,-108.6,303.8,4729,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.203,1009,0,180.0,72.5,-107.5,289.0,4680,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.219,1009,0,180.0,74.0,-106.0,285.9,4615,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.219,1009,0,180.0,75.4,-104.6,275.9,4554,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.219,1009,0,180.0,76.6,-103.4,277.0,4500,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.234,1009,0,180.0,78.0,-102.0,265.0,4443,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.234,1009,0,180.0,79.2,-100.8,249.4,4390,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.234,1009,0,180.0,80.2,-99.8,240.2,4348,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.25,1009,0,180.0,81.2,-98.8,221.7,4303,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.25,1009,0,180.0,82.2,-97.8,218.8,4261,895,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.25,1009,0,180.0,83.2,-96.8,206.7,4215,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.266,1009,0,180.0,84.1,-95.9,202.4,4177,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.266,1009,0,180.0,85.2,-94.8,196.5,4131,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.266,1009,0,180.0,86.2,-93.8,209.4,4085,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.266,1009,0,180.0,87.4,-92.6,208.5,4035,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.281,1009,0,180.0,88.3,-91.7,210.5,3993,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.281,1009,0,180.0,89.5,-90.5,209.3,3943,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.281,1009,0,180.0,90.4,-89.6,205.3,3904,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.297,1009,0,180.0,91.4,-88.6,200.1,3859,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.297,1009,0,180.0,92.0,-88.0,177.4,3833,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.297,1009,0,180.0,92.8,-87.2,162.6,3799,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.313,1009,0,180.0,93.3,-86.7,147.2,3776,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.313,1009,0,180.0,94.0,-86.0,144.4,3749,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.313,1009,0,180.0,94.7,-85.3,137.0,3719,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.328,1009,0,180.0,95.2,-84.8,129.0,3696,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.328,1009,0,180.0,95.7,-84.3,115.7,3674,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.328,1009,0,180.0,96.1,-83.9,102.1,3659,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.344,1009,0,180.0,96.6,-83.4,99.7,3636,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.344,1009,0,180.0,96.9,-83.1,91.4,3621,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.344,1009,0,180.0,97.5,-82.5,93.0,3598,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.359,1009,0,180.0,98.2,-81.8,107.9,3567,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.359,1009,0,180.0,98.8,-81.2,120.9,3539,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.359,1009,0,180.0,99.6,-80.4,133.7,3504,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.375,1009,0,180.0,100.3,-79.7,131.2,3474,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.375,1009,0,180.0,101.0,-79.0,140.3,3443,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.375,1009,0,180.0,101.8,-78.2,142.7,3408,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.375,1009,0,180.0,102.4,-77.6,140.1,3381,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.391,1009,0,180.0,103.3,-76.7,148.7,3343,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.391,1009,0,180.0,104.1,-75.9,147.9,3308,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.391,1009,0,180.0,104.7,-75.3,144.0,3282,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.406,1009,0,180.0,105.4,-74.6,138.4,3251,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.406,1009,0,180.0,105.8,-74.2,124.3,3232,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.406,1009,0,180.0,106.4,-73.6,120.1,3206,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.422,1009,0,180.0,106.9,-73.1,112.6,3187,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.422,1009,0,180.0,107.3,-72.7,97.3,3168,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.422,1009,0,180.0,107.8,-72.2,96.6,3149,910,1
tracking_tune_20260607_073121,tracking_0.5turn_pos,0.438,1009,0,180.0,108.1,-71.9,82.9,3134,910,1
