run_id,test_name,t_s,seq,dial_id,target_deg,angle_deg,error_deg,speed_deg_s,torque_ma,foc_rate_hz,status_bits
tracking_tune_20260607_085635,tracking_0.5turn_pos,0.953,1009,0,180.0,173.0,-7.0,2.7,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,0.953,1009,0,180.0,173.0,-7.0,3.2,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,0.953,1009,0,180.0,173.0,-7.0,2.1,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,0.969,1009,0,180.0,173.0,-7.0,2.1,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,0.969,1009,0,180.0,173.0,-7.0,2.2,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,0.969,1009,0,180.0,173.0,-7.0,2.2,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,0.984,1009,0,180.0,173.0,-7.0,1.5,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,0.984,1009,0,180.0,173.0,-7.0,1.6,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,0.984,1009,0,180.0,173.0,-7.0,1.1,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.0,1009,0,180.0,173.0,-7.0,1.8,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.0,1009,0,180.0,173.0,-7.0,1.1,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.0,1009,0,180.0,172.9,-7.1,-7.2,994,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.015,1009,0,180.0,173.0,-7.0,1.3,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.015,1009,0,180.0,172.9,-7.1,-7.1,994,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.015,1009,0,180.0,173.0,-7.0,1.3,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.031,1009,0,180.0,173.0,-7.0,0.9,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.031,1009,0,180.0,173.0,-7.0,0.5,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.031,1009,0,180.0,173.0,-7.0,0.3,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.031,1009,0,180.0,173.0,-7.0,0.2,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.047,1009,0,180.0,173.0,-7.0,0.8,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.047,1009,0,180.0,173.0,-7.0,1.2,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.047,1009,0,180.0,173.0,-7.0,0.8,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.062,1009,0,180.0,173.0,-7.0,0.5,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.062,1009,0,180.0,173.0,-7.0,-0.5,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.062,1009,0,180.0,173.0,-7.0,-0.6,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.078,1009,0,180.0,173.0,-7.0,-1.7,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.078,1009,0,180.0,173.0,-7.0,-1.8,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.078,1009,0,180.0,173.0,-7.0,-1.1,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.094,1009,0,180.0,173.0,-7.0,-0.7,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.094,1009,0,180.0,173.0,-7.0,-0.4,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.094,1009,0,180.0,173.0,-7.0,-1.0,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.109,1009,0,180.0,173.0,-7.0,-0.6,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.109,1009,0,180.0,173.0,-7.0,-0.4,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.109,1009,0,180.0,173.0,-7.0,-0.4,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.125,1009,0,180.0,173.0,-7.0,-1.2,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.125,1009,0,180.0,173.0,-7.0,-0.8,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.125,1009,0,180.0,173.0,-7.0,-0.5,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.14,1009,0,180.0,173.0,-7.0,-0.3,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.14,1009,0,180.0,173.0,-7.0,-1.8,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.14,1009,0,180.0,173.0,-7.0,-1.8,982,930,1
tracking_tune_20260607_085635,tracking_0.5turn_pos,1.156,1009,0,180.0,173.0,-7.0,-2.1,982,930,1
