run_id,test_name,t_s,seq,dial_id,target_deg,angle_deg,error_deg,speed_deg_s,torque_ma,foc_rate_hz,status_bits
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.0,1009,0,180.0,-0.5,-180.5,-37.9,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.0,1009,0,180.0,-0.3,-180.3,-5.6,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.015,1009,0,180.0,1.1,-178.9,104.4,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.015,1009,0,180.0,3.0,-177.0,211.1,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.015,1009,0,180.0,5.6,-174.4,320.9,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.015,1009,0,180.0,7.8,-172.2,378.9,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.031,1009,0,180.0,10.6,-169.4,430.4,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.031,1009,0,180.0,12.7,-167.3,442.1,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.047,1009,0,180.0,15.4,-164.6,453.9,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.047,1009,0,180.0,17.5,-162.5,461.1,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.047,1009,0,180.0,20.0,-160.0,460.9,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.047,1009,0,180.0,22.6,-157.4,475.2,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.062,1009,0,180.0,24.5,-155.5,466.0,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.062,1009,0,180.0,27.0,-153.0,463.9,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.062,1009,0,180.0,28.9,-151.1,452.6,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.078,1009,0,180.0,31.1,-148.9,430.7,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.078,1009,0,180.0,33.0,-147.0,430.2,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.078,1009,0,180.0,35.5,-144.5,436.1,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.093,1009,0,180.0,37.5,-142.5,440.9,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.093,1009,0,180.0,39.9,-140.1,437.4,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.093,1009,0,180.0,41.7,-138.3,427.8,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.109,1009,0,180.0,43.9,-136.1,421.7,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.109,1009,0,180.0,45.6,-134.4,410.7,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.109,1009,0,180.0,47.9,-132.1,417.4,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.125,1009,0,180.0,50.1,-129.9,412.2,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.125,1009,0,180.0,52.1,-127.9,429.8,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.125,1009,0,180.0,54.4,-125.6,423.6,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.14,1009,0,180.0,56.3,-123.7,418.1,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.14,1009,0,180.0,58.4,-121.6,407.9,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.14,1009,0,180.0,60.4,-119.6,414.6,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.156,1009,0,180.0,62.7,-117.3,415.5,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.156,1009,0,180.0,64.4,-115.6,405.4,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.156,1009,0,180.0,66.8,-113.2,415.5,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.172,1009,0,180.0,68.5,-111.5,399.6,6000,925,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.172,1009,0,180.0,70.7,-109.3,403.8,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.172,1009,0,180.0,72.3,-107.7,396.0,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.172,1009,0,180.0,74.6,-105.4,406.7,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.187,1009,0,180.0,76.7,-103.3,401.2,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.187,1009,0,180.0,78.6,-101.4,405.3,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.187,1009,0,180.0,80.9,-99.1,409.0,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.203,1009,0,180.0,82.6,-97.4,403.0,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.203,1009,0,180.0,84.8,-95.2,401.5,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.203,1009,0,180.0,86.5,-93.5,390.6,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.218,1009,0,180.0,88.6,-91.4,386.8,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.218,1009,0,180.0,90.4,-89.6,387.4,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.218,1009,0,180.0,92.0,-88.0,381.0,6000,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.234,1009,0,180.0,94.1,-85.9,379.2,5982,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.234,1009,0,180.0,96.2,-83.8,379.4,5840,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.234,1009,0,180.0,97.8,-82.2,380.1,5724,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.25,1009,0,180.0,99.8,-80.2,378.6,5583,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.25,1009,0,180.0,101.7,-78.3,364.5,5454,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.25,1009,0,180.0,103.2,-76.8,356.9,5350,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.265,1009,0,180.0,104.9,-75.1,335.8,5234,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.265,1009,0,180.0,106.3,-73.7,326.8,5137,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.265,1009,0,180.0,107.9,-72.1,317.5,5020,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.281,1009,0,180.0,109.3,-70.7,315.8,4922,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.281,1009,0,180.0,110.9,-69.1,303.5,4812,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.281,1009,0,180.0,112.7,-67.3,309.8,4689,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.297,1009,0,180.0,113.8,-66.2,290.6,4610,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.297,1009,0,180.0,115.1,-64.9,268.7,4519,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.297,1009,0,180.0,116.1,-63.9,248.7,4452,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.312,1009,0,180.0,117.3,-62.7,237.3,4367,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.312,1009,0,180.0,118.1,-61.9,215.6,4312,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.312,1009,0,180.0,119.1,-60.9,198.6,4245,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.312,1009,0,180.0,119.8,-60.2,184.0,4197,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.328,1009,0,180.0,120.8,-59.2,189.0,4123,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.328,1009,0,180.0,121.9,-58.1,193.0,4049,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.328,1009,0,180.0,122.9,-57.1,203.5,3981,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.343,1009,0,180.0,123.9,-56.1,199.9,3908,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.343,1009,0,180.0,125.1,-54.9,204.7,3828,865,1
tracking_tune_20260607_073314,tracking_0.5turn_pos,0.343,1009,0,180.0,125.9,-54.1,202.4,3767,865,1
