run_id,test_name,t_s,seq,dial_id,target_deg,angle_deg,error_deg,speed_deg_s,torque_ma,foc_rate_hz,status_bits
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.11,1009,0,180.0,69.3,-110.7,684.4,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.11,1009,0,180.0,72.2,-107.8,674.2,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.125,1009,0,180.0,75.9,-104.1,670.7,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.125,1009,0,180.0,78.8,-101.2,660.6,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.125,1009,0,180.0,82.4,-97.6,659.9,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.141,1009,0,180.0,85.9,-94.1,660.4,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.141,1009,0,180.0,88.6,-91.4,645.7,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.141,1009,0,180.0,92.2,-87.8,646.9,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.141,1009,0,180.0,95.0,-85.0,639.9,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.157,1009,0,180.0,98.5,-81.5,638.3,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.157,1009,0,180.0,101.4,-78.6,639.3,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.157,1009,0,180.0,104.9,-75.1,630.2,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.172,1009,0,180.0,108.0,-72.0,616.5,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.172,1009,0,180.0,111.4,-68.6,618.8,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.172,1009,0,180.0,114.1,-65.9,618.0,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.188,1009,0,180.0,117.6,-62.4,621.3,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.188,1009,0,180.0,120.3,-59.7,614.1,8000,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.188,1009,0,180.0,123.7,-56.3,609.6,7845,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.203,1009,0,180.0,126.6,-53.4,619.6,7440,925,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.203,1009,0,180.0,129.9,-50.1,612.1,6974,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.203,1009,0,180.0,132.6,-47.4,610.8,6593,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.219,1009,0,180.0,135.8,-44.2,599.6,6152,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.219,1009,0,180.0,138.5,-41.5,604.7,5771,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.219,1009,0,180.0,141.9,-38.1,610.7,5292,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.235,1009,0,180.0,144.7,-35.3,606.7,4912,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.235,1009,0,180.0,147.7,-32.3,582.4,4483,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.235,1009,0,180.0,150.2,-29.8,567.3,4140,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.25,1009,0,180.0,152.8,-27.2,523.2,3786,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.25,1009,0,180.0,154.6,-25.4,481.9,3530,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.25,1009,0,180.0,156.4,-23.6,455.1,3273,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.266,1009,0,180.0,158.2,-21.8,404.4,3029,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.266,1009,0,180.0,159.9,-20.1,366.5,2797,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.266,1009,0,180.0,161.1,-18.9,336.0,2627,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.282,1009,0,180.0,162.5,-17.5,305.5,2431,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.282,1009,0,180.0,163.4,-16.6,268.5,2310,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.282,1009,0,180.0,164.4,-15.6,238.3,2164,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.282,1009,0,180.0,165.1,-14.9,192.1,2067,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.297,1009,0,180.0,165.8,-14.2,180.0,1969,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.297,1009,0,180.0,166.3,-13.7,137.4,1910,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.297,1009,0,180.0,166.7,-13.3,121.7,1849,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.313,1009,0,180.0,167.2,-12.8,112.6,1788,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.313,1009,0,180.0,167.6,-12.4,97.4,1727,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.313,1009,0,180.0,168.0,-12.0,94.9,1666,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.328,1009,0,180.0,168.5,-11.5,87.8,1605,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.328,1009,0,180.0,168.7,-11.3,70.9,1581,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.328,1009,0,180.0,168.8,-11.2,54.4,1557,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.344,1009,0,180.0,169.0,-11.0,48.8,1532,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.344,1009,0,180.0,169.1,-10.9,38.9,1520,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.344,1009,0,180.0,169.3,-10.7,35.8,1496,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.36,1009,0,180.0,169.5,-10.5,37.5,1471,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.36,1009,0,180.0,169.5,-10.5,29.3,1459,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.36,1009,0,180.0,169.7,-10.3,32.8,1435,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.375,1009,0,180.0,169.9,-10.1,33.0,1410,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.375,1009,0,180.0,170.0,-10.0,27.7,1398,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.375,1009,0,180.0,170.1,-9.9,24.3,1386,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.391,1009,0,180.0,170.2,-9.8,20.6,1374,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.391,1009,0,180.0,170.2,-9.8,19.3,1361,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.391,1009,0,180.0,170.3,-9.7,16.0,1349,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.407,1009,0,180.0,170.4,-9.6,16.3,1337,910,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.407,1009,0,180.0,170.5,-9.5,15.3,1325,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.407,1009,0,180.0,170.6,-9.4,17.5,1312,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.407,1009,0,180.0,170.6,-9.4,11.4,1313,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.422,1009,0,180.0,170.7,-9.3,12.6,1300,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.422,1009,0,180.0,170.9,-9.1,22.1,1275,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.422,1009,0,180.0,170.9,-9.1,20.2,1263,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.438,1009,0,180.0,171.0,-9.0,20.2,1251,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.438,1009,0,180.0,171.2,-8.8,24.4,1226,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.438,1009,0,180.0,171.3,-8.7,22.7,1214,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.453,1009,0,180.0,171.4,-8.6,20.6,1202,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.453,1009,0,180.0,171.7,-8.3,31.2,1165,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.453,1009,0,180.0,171.7,-8.3,26.6,1153,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.469,1009,0,180.0,171.9,-8.1,27.6,1128,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.469,1009,0,180.0,172.1,-7.9,31.0,1103,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.469,1009,0,180.0,172.2,-7.8,24.8,1091,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.485,1009,0,180.0,172.3,-7.7,23.4,1079,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.485,1009,0,180.0,172.3,-7.7,16.0,1079,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.485,1009,0,180.0,172.3,-7.7,10.2,1080,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.5,1009,0,180.0,172.3,-7.7,8.3,1080,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.5,1009,0,180.0,172.3,-7.7,4.0,1080,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.5,1009,0,180.0,172.2,-7.8,-4.6,1092,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.516,1009,0,180.0,172.3,-7.7,1.8,1080,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.516,1009,0,180.0,172.3,-7.7,1.2,1080,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.516,1009,0,180.0,172.3,-7.7,1.7,1080,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.532,1009,0,180.0,172.3,-7.7,0.2,1080,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.532,1009,0,180.0,172.3,-7.7,0.1,1080,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.532,1009,0,180.0,172.3,-7.7,-1.0,1080,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.532,1009,0,180.0,172.4,-7.6,6.2,1067,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.547,1009,0,180.0,172.4,-7.6,5.0,1067,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.547,1009,0,180.0,172.4,-7.6,3.7,1068,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.547,1009,0,180.0,172.4,-7.6,2.4,1068,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.563,1009,0,180.0,172.4,-7.6,2.9,1068,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.563,1009,0,180.0,172.4,-7.6,1.9,1068,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.563,1009,0,180.0,172.4,-7.6,0.4,1068,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.578,1009,0,180.0,172.4,-7.6,0.3,1068,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.578,1009,0,180.0,172.4,-7.6,0.2,1068,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.578,1009,0,180.0,172.4,-7.6,8.1,1055,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.594,1009,0,180.0,172.3,-7.7,-8.6,1080,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.594,1009,0,180.0,172.4,-7.6,-0.2,1068,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.594,1009,0,180.0,172.4,-7.6,-0.9,1068,895,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.61,1009,0,180.0,172.4,-7.6,5.5,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.61,1009,0,180.0,172.4,-7.6,-2.7,1068,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.61,1009,0,180.0,172.4,-7.6,-2.2,1068,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.625,1009,0,180.0,172.4,-7.6,-3.6,1068,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.625,1009,0,180.0,172.4,-7.6,4.0,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.625,1009,0,180.0,172.4,-7.6,2.6,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.641,1009,0,180.0,172.4,-7.6,2.6,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.641,1009,0,180.0,172.4,-7.6,1.7,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.641,1009,0,180.0,172.4,-7.6,2.5,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.641,1009,0,180.0,172.4,-7.6,2.4,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.657,1009,0,180.0,172.4,-7.6,1.4,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.657,1009,0,180.0,172.4,-7.6,0.8,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.672,1009,0,180.0,172.4,-7.6,1.6,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.672,1009,0,180.0,172.4,-7.6,1.0,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.672,1009,0,180.0,172.4,-7.6,0.6,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.672,1009,0,180.0,172.4,-7.6,0.4,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.688,1009,0,180.0,172.4,-7.6,0.2,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.688,1009,0,180.0,172.4,-7.6,0.1,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.688,1009,0,180.0,172.5,-7.5,8.1,1043,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.703,1009,0,180.0,172.4,-7.6,-0.6,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.703,1009,0,180.0,172.4,-7.6,-0.4,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.703,1009,0,180.0,172.4,-7.6,-0.2,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.719,1009,0,180.0,172.4,-7.6,-0.2,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.719,1009,0,180.0,172.4,-7.6,-0.1,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.719,1009,0,180.0,172.4,-7.6,-0.1,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.735,1009,0,180.0,172.4,-7.6,-0.4,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.735,1009,0,180.0,172.4,-7.6,-0.3,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.735,1009,0,180.0,172.5,-7.5,7.8,1043,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.75,1009,0,180.0,172.4,-7.6,-0.8,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.75,1009,0,180.0,172.4,-7.6,-2.2,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.75,1009,0,180.0,172.4,-7.6,-2.7,1055,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.766,1009,0,180.0,172.4,-7.6,-3.8,1056,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.766,1009,0,180.0,172.5,-7.5,3.1,1043,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.766,1009,0,180.0,172.5,-7.5,2.8,1043,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.782,1009,0,180.0,172.4,-7.6,-5.4,1056,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.782,1009,0,180.0,172.5,-7.5,4.4,1043,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.782,1009,0,180.0,172.4,-7.6,-3.9,1056,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.797,1009,0,180.0,172.5,-7.5,3.9,1043,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.797,1009,0,180.0,172.4,-7.6,-4.5,1056,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.797,1009,0,180.0,172.5,-7.5,3.4,1043,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.797,1009,0,180.0,172.4,-7.6,-5.8,1056,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.813,1009,0,180.0,172.5,-7.5,2.1,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.813,1009,0,180.0,172.5,-7.5,1.1,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.813,1009,0,180.0,172.5,-7.5,0.7,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.828,1009,0,180.0,172.5,-7.5,1.3,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.828,1009,0,180.0,172.5,-7.5,0.8,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.828,1009,0,180.0,172.5,-7.5,-0.2,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.844,1009,0,180.0,172.5,-7.5,-0.1,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.844,1009,0,180.0,172.4,-7.6,-7.0,1056,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.844,1009,0,180.0,172.5,-7.5,2.0,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.86,1009,0,180.0,172.5,-7.5,0.9,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.86,1009,0,180.0,172.5,-7.5,-0.2,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.86,1009,0,180.0,172.4,-7.6,-8.5,1056,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.875,1009,0,180.0,172.5,-7.5,-0.6,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.875,1009,0,180.0,172.6,-7.4,8.5,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.875,1009,0,180.0,172.4,-7.6,-7.3,1056,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.891,1009,0,180.0,172.4,-7.6,-6.9,1056,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.891,1009,0,180.0,172.5,-7.5,1.5,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.891,1009,0,180.0,172.6,-7.4,8.9,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.907,1009,0,180.0,172.5,-7.5,-0.5,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.907,1009,0,180.0,172.5,-7.5,-2.1,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.907,1009,0,180.0,172.5,-7.5,-2.0,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.922,1009,0,180.0,172.5,-7.5,-1.3,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.922,1009,0,180.0,172.6,-7.4,4.6,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.922,1009,0,180.0,172.5,-7.5,-2.9,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.922,1009,0,180.0,172.6,-7.4,6.1,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.938,1009,0,180.0,172.6,-7.4,5.1,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.938,1009,0,180.0,172.5,-7.5,-3.3,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.938,1009,0,180.0,172.5,-7.5,-3.7,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.953,1009,0,180.0,172.6,-7.4,3.9,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.953,1009,0,180.0,172.6,-7.4,3.5,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.953,1009,0,180.0,172.6,-7.4,3.5,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.969,1009,0,180.0,172.6,-7.4,3.3,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.969,1009,0,180.0,172.5,-7.5,-4.9,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.969,1009,0,180.0,172.5,-7.5,-4.6,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.985,1009,0,180.0,172.5,-7.5,-5.0,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.985,1009,0,180.0,172.5,-7.5,-4.9,1043,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,0.985,1009,0,180.0,172.6,-7.4,2.7,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.0,1009,0,180.0,172.6,-7.4,2.4,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.0,1009,0,180.0,172.6,-7.4,2.5,1031,890,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.0,1009,0,180.0,172.5,-7.5,-5.7,1043,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.016,1009,0,180.0,172.5,-7.5,-5.8,1043,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.016,1009,0,180.0,172.5,-7.5,-6.0,1043,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.016,1009,0,180.0,172.6,-7.4,1.9,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.032,1009,0,180.0,172.6,-7.4,1.9,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.032,1009,0,180.0,172.6,-7.4,1.1,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.032,1009,0,180.0,172.6,-7.4,0.7,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.047,1009,0,180.0,172.6,-7.4,0.4,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.047,1009,0,180.0,172.6,-7.4,1.4,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.047,1009,0,180.0,172.6,-7.4,0.8,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.063,1009,0,180.0,172.6,-7.4,2.3,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.063,1009,0,180.0,172.6,-7.4,2.1,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.063,1009,0,180.0,172.6,-7.4,1.3,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.063,1009,0,180.0,172.6,-7.4,0.8,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.078,1009,0,180.0,172.6,-7.4,1.3,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.078,1009,0,180.0,172.6,-7.4,0.7,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.078,1009,0,180.0,172.6,-7.4,0.5,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.094,1009,0,180.0,172.6,-7.4,0.3,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.094,1009,0,180.0,172.6,-7.4,0.2,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.094,1009,0,180.0,172.6,-7.4,0.1,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.11,1009,0,180.0,172.6,-7.4,0.1,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.11,1009,0,180.0,172.6,-7.4,0.0,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.11,1009,0,180.0,172.6,-7.4,0.0,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.125,1009,0,180.0,172.6,-7.4,0.0,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.125,1009,0,180.0,172.6,-7.4,0.0,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.125,1009,0,180.0,172.6,-7.4,0.9,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.141,1009,0,180.0,172.6,-7.4,0.6,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.141,1009,0,180.0,172.6,-7.4,0.4,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.141,1009,0,180.0,172.6,-7.4,-0.1,1031,885,1
tracking_tune_20260607_074135,tracking_0.5turn_pos,1.157,1009,0,180.0,172.6,-7.4,-0.1,1031,885,1
