run_id,test_name,t_s,seq,dial_id,target_deg,angle_deg,error_deg,speed_deg_s,torque_ma,foc_rate_hz,status_bits
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.015,1009,0,180.0,0.2,-179.8,12.9,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.015,1009,0,180.0,1.0,-179.0,71.1,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.015,1009,0,180.0,2.5,-177.5,153.2,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.031,1009,0,180.0,4.1,-175.9,229.5,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.031,1009,0,180.0,6.2,-173.8,295.5,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.031,1009,0,180.0,8.5,-171.5,349.2,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.046,1009,0,180.0,10.4,-169.6,373.4,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.046,1009,0,180.0,12.6,-167.4,388.4,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.046,1009,0,180.0,14.3,-165.7,389.8,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.062,1009,0,180.0,16.3,-163.7,378.5,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.062,1009,0,180.0,18.0,-162.0,376.5,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.062,1009,0,180.0,20.0,-160.0,371.6,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.062,1009,0,180.0,21.8,-158.2,376.5,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.078,1009,0,180.0,24.0,-156.0,384.7,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.078,1009,0,180.0,25.7,-154.3,378.7,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.093,1009,0,180.0,27.7,-152.3,373.3,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.093,1009,0,180.0,29.2,-150.8,357.1,6000,885,1
tracking_tune_20260607_074510,tracking_0.5turn_pos,0.093,1009,0,180.0,31.0,-149.0,352.2,6000,885,1
