run_id,test_name,t_s,seq,dial_id,target_deg,angle_deg,error_deg,speed_deg_s,torque_ma,foc_rate_hz,status_bits
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.016,1009,0,180.0,-2.1,-182.1,-168.9,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.016,1009,0,180.0,-1.8,-181.8,-81.1,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.016,1009,0,180.0,-0.3,-180.3,65.5,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.032,1009,0,180.0,2.6,-177.4,258.5,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.032,1009,0,180.0,6.2,-173.8,425.2,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.032,1009,0,180.0,10.4,-169.6,577.4,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.047,1009,0,180.0,13.9,-166.1,659.8,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.047,1009,0,180.0,18.2,-161.8,719.4,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.047,1009,0,180.0,22.3,-157.7,741.0,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.047,1009,0,180.0,26.0,-154.0,772.3,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.063,1009,0,180.0,30.2,-149.8,789.1,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.063,1009,0,180.0,34.1,-145.9,775.6,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.079,1009,0,180.0,38.2,-141.8,783.1,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.079,1009,0,180.0,41.7,-138.3,779.9,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.079,1009,0,180.0,45.7,-134.3,770.4,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.079,1009,0,180.0,49.8,-130.2,771.2,8000,1030,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.094,1009,0,180.0,53.2,-126.8,769.0,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.094,1009,0,180.0,57.0,-123.0,757.1,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.094,1009,0,180.0,60.9,-119.1,759.2,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.11,1009,0,180.0,64.7,-115.3,742.4,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.11,1009,0,180.0,67.9,-112.1,734.3,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.11,1009,0,180.0,71.8,-108.2,735.8,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.125,1009,0,180.0,75.0,-105.0,732.1,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.125,1009,0,180.0,78.8,-101.2,721.7,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.125,1009,0,180.0,82.4,-97.6,717.4,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.141,1009,0,180.0,86.1,-93.9,716.0,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.141,1009,0,180.0,89.9,-90.1,719.5,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.141,1009,0,180.0,92.9,-87.1,708.7,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.157,1009,0,180.0,96.7,-83.3,709.7,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.157,1009,0,180.0,99.7,-80.3,703.9,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.157,1009,0,180.0,103.4,-76.6,699.2,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.172,1009,0,180.0,106.9,-73.1,692.1,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.172,1009,0,180.0,110.3,-69.7,680.5,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.172,1009,0,180.0,114.0,-66.0,692.9,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.188,1009,0,180.0,116.9,-63.1,682.5,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.188,1009,0,180.0,120.6,-59.4,686.1,8000,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.188,1009,0,180.0,124.1,-55.9,677.0,7781,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.188,1009,0,180.0,127.1,-52.9,678.9,7364,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.204,1009,0,180.0,130.7,-49.3,677.0,6861,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.204,1009,0,180.0,134.1,-45.9,672.3,6382,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.204,1009,0,180.0,136.9,-43.1,667.9,5990,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.219,1009,0,180.0,140.4,-39.6,672.0,5499,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.219,1009,0,180.0,144.1,-35.9,671.3,4996,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.219,1009,0,180.0,147.4,-32.6,652.5,4530,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.235,1009,0,180.0,149.9,-30.1,621.6,4188,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.235,1009,0,180.0,152.7,-27.3,582.4,3796,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.235,1009,0,180.0,154.7,-25.3,540.9,3515,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.25,1009,0,180.0,157.0,-23.0,500.6,3198,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.25,1009,0,180.0,159.0,-21.0,458.5,2917,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.25,1009,0,180.0,160.8,-19.2,412.1,2673,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.266,1009,0,180.0,162.2,-17.8,362.6,2466,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.266,1009,0,180.0,163.6,-16.4,319.7,2284,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.266,1009,0,180.0,164.5,-15.5,287.2,2150,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.282,1009,0,180.0,165.4,-14.6,240.5,2029,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.282,1009,0,180.0,166.2,-13.8,202.1,1920,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.282,1009,0,180.0,166.7,-13.3,173.7,1847,920,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.297,1009,0,180.0,167.3,-12.7,149.7,1762,945,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.297,1009,0,180.0,168.0,-12.0,136.9,1676,945,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.297,1009,0,180.0,168.3,-11.7,118.3,1628,945,1
tracking_tune_20260607_085308,tracking_0.5turn_pos,0.313,1009,0,180.0,168.7,-11.3,97.8,1580,945,1
